ai1_score,ai2_score,ai1_avg_time,ai2_avg_time
51,49,0.0027523468529851236,0.0003884814177359734
50,50,0.002769981939661105,0.0003793327435098513
47,53,0.0027756530612406106,0.00037211143034969826
50,50,0.002767591937531217,0.0003863303633558722
47,53,0.0028058217481392337,0.0003956813222230083
45,55,0.0027829618742971707,0.00038437250407055175
51,49,0.0027988458525024305,0.00039218201235272483
44,56,0.0027484936249191293,0.00038647762332299747
50,50,0.0028300254869201708,0.0003737865004691396
48,52,0.002773041694777458,0.00036473862672833945
50,50,0.002774141068688269,0.00038666686719021506
52,48,0.002773425162996353,0.0003911005101096473
52,48,0.0027922502702395864,0.000383529877051329
56,44,0.002804918173309806,0.0003793941825141996
43,57,0.0027622550918598365,0.00038736722324833725
55,45,0.0028492429255512954,0.0003718816983023631
53,47,0.002779776235653063,0.0003756144427475118
57,43,0.0027607246370714637,0.00038665863118990504
45,55,0.0027387941430128166,0.00038216575329490845
49,51,0.002792105060913068,0.0003681367936760488
53,47,0.002774448816222374,0.0003872378317996709
52,48,0.002760611854325734,0.0003879406262296248
68,32,0.002777362610632445,0.000385338636730286
53,47,0.002776552658907276,0.0003956998154092595
54,46,0.002811250373292729,0.0003798125263112064
46,54,0.002777801319065257,0.0003700899646184013
50,50,0.0027926428709830436,0.00036601552531621026
60,40,0.0028126271480539556,0.0003945687677529718
57,43,0.00280363919036557,0.00038084479886242464
53,47,0.002741871601681239,0.0003704785561373686
49,51,0.002760782462177855,0.00037738891081376505
58,42,0.002829634791024452,0.0003759828583357112
50,50,0.002804244457888066,0.0003731216938808711
46,54,0.0028075334655284514,0.0003938755971475822
50,50,0.002775056529526759,0.00039159277370944906
60,40,0.0027962785098750924,0.00036563636863889303
57,43,0.0028038390734997846,0.0003907709398390331
36,64,0.0027661455701095887,0.0003755150284059491
52,48,0.002815248294958516,0.0003672343201530881
44,56,0.002740069162688148,0.0003731619522566006
46,54,0.0027562031646801133,0.0003950153237270957
44,56,0.0027451136117241388,0.0003915389456141867
49,51,0.00279287310895201,0.00036781349502613866
45,55,0.0027728050168207103,0.0003661645830557526
55,45,0.002783714566806112,0.00037989372326618746
54,46,0.00277106972368725,0.00037053513258301945
47,53,0.002804732545828208,0.0003761180073323876
43,57,0.002785965393565844,0.0003814624422913665
47,53,0.002767971730176663,0.0003748707130331352
42,58,0.0027991498362966434,0.0003517059948246148
40,60,0.0027586674420705766,0.00036811161096835193
53,47,0.0028043189808827206,0.000372372006573414
52,48,0.002775448336375251,0.00038604845237435526
48,52,0.002784230287165816,0.00037307029485517264
54,46,0.0027784695023238054,0.00041077170468340016
60,40,0.0028064427464714135,0.0003892631330690184
50,50,0.0027872840871899836,0.0003838694103947886
57,43,0.002815047893953953,0.00038585076104233037
51,49,0.002795587338754453,0.0003691452348889912
45,55,0.0027967548686215,0.00040749199998565326
55,45,0.002823870225849315,0.00039838787355252545
55,45,0.002777306860421365,0.000391212570361602
53,47,0.002821455614828007,0.0003659553954836557
50,50,0.0027805861552371103,0.00039821245222010164
54,46,0.002767636001434267,0.00039390626552036407
55,45,0.002809611798536898,0.0003892417939578088
50,50,0.00277711284679318,0.0003783460319181144
56,44,0.002809792003537378,0.0003817798162303234
39,61,0.0027433279556364817,0.0003820378603449883
50,50,0.002757782464353447,0.000395127114623484
55,45,0.0027763721785437905,0.00039006405026762635
46,54,0.002773340400745448,0.00039819737423642623
38,62,0.0027497247995659654,0.0003999338217641183
48,52,0.0027915692976860458,0.00036525143035734544
58,42,0.0027521970121084298,0.0003839100627076654
57,43,0.002784880431104095,0.00038892364951849433
57,43,0.0027706130306759634,0.0003631659613715277
54,46,0.0027811711818188224,0.0003615794570851715
52,48,0.0027681410011354385,0.00038960411449637315
51,49,0.002717627875825279,0.0003882715912317248
43,57,0.0027582301804513643,0.00036084897599668585
49,51,0.0027589963396668156,0.0003781648964129776
50,50,0.0027669529785179963,0.0003938514761157803
51,49,0.0027889656101589477,0.0003816906420183388
53,47,0.0027667978349913895,0.00039073926446599004
53,47,0.002772316487982186,0.0003739578005131956
53,47,0.0027551077882170955,0.0003719979906230354
46,54,0.0027668945752286874,0.0003620113867979783
56,44,0.002806131476381535,0.0003776421131972851
45,55,0.0027496925156155387,0.00036675182089105355
54,46,0.002816379347232857,0.0003848206830191445
58,42,0.002792507789259098,0.0003777279757490062
51,49,0.0027637317765101775,0.0004048776886865161
43,57,0.0027690705894590256,0.00036619641100980556
49,51,0.002792284537213851,0.00038082440212519484
60,40,0.0027656419194754278,0.0003767528808901585
59,41,0.0027568039963573286,0.00038507954501883413
40,60,0.0027002726668244477,0.0004088309666123053
51,49,0.0027358522770843862,0.0003823782908213842
44,56,0.0027719300600013348,0.0003976581614426892
50,50,0.0027623866517822466,0.0003784427635412209
60,40,0.002770685957861947,0.0004009596536394785
59,41,0.0028148741461828685,0.00038070424045808757
42,58,0.0027623158503430893,0.0003821195616866603
52,48,0.0027627692458790775,0.00039952727038450916
54,46,0.0027533654434882867,0.0003694926790238909
48,52,0.0027988215684890748,0.00037178971708145083
48,52,0.0027740565088245415,0.0003666337399679093
52,48,0.0027732860715053947,0.0003758350730617166
56,44,0.002782333388552442,0.00040942527716161673
48,52,0.002800526805690952,0.00037080321302423465
43,57,0.002775270699713706,0.00038380284992964954
50,50,0.002757643877672612,0.00036293913980927126
51,49,0.0027899113591549098,0.00038980275017398225
52,48,0.002785460798334686,0.00038924340536729626
52,48,0.002775296219671615,0.00038334787642205513
54,46,0.002777164915317515,0.0003691194622481434
53,47,0.002731739220879612,0.0003833964985289496
45,55,0.0027551348368697326,0.0003831357168481755
52,48,0.002744751189509009,0.00036841723413178417
50,50,0.002834448020867627,0.00038121109899848395
50,50,0.00271886732694986,0.00036311005564187976
53,47,0.0027868447690021186,0.0003866688513255619
50,50,0.0027546034160286486,0.0003931089241373141
54,46,0.002808012278948816,0.00039411718315548365
55,45,0.0027556944838744157,0.0003940485097126342
51,49,0.0027554596108619613,0.00037002049283455207
49,51,0.0027363611218905208,0.00038785140608852005
43,57,0.0027441595949307834,0.0003669179408422439
54,46,0.0027499024612364516,0.0003904213857169103
48,52,0.0027780873103945775,0.00036449969778157244
54,46,0.0027338907393542207,0.0003888859175487183
51,49,0.0027111752698286244,0.0003940915364194411
64,36,0.0027741653824609426,0.0003765399337463261
49,51,0.002783001410748112,0.0003686105920625641
57,43,0.0027849631939099464,0.00037884178441086096
50,50,0.002739369350620824,0.00039027307907925525
57,43,0.002810950597775659,0.0003791407428236089
46,54,0.0028107781902986066,0.00038616258086580213
47,53,0.002758013085329727,0.0003769094827291849
45,55,0.0027822153001398476,0.0003769511620759408
55,45,0.0027774877626552657,0.0003651535655380632
58,42,0.0028260371528490624,0.0003554287715391679
49,51,0.002812312303445278,0.00037308759103936564
46,54,0.0027585760341101873,0.00038321017028092146
51,49,0.002756840375660924,0.0003834752904044257
50,50,0.002746744910875956,0.00039284010487373425
50,50,0.0028091590690723944,0.00038095953525641026
61,39,0.0027560927169491545,0.000363626283921284
54,46,0.0027577404619282125,0.00037367830372819994
46,54,0.002764666005077525,0.0003711237796258815
54,46,0.002790178998459562,0.00035740245833541405
57,43,0.00275885588639266,0.00037660361521912807
53,47,0.002781887316203618,0.0003739131859502963
44,56,0.002803667992052406,0.0003870373202000094
50,50,0.002751642453364837,0.00036190365151832893
54,46,0.002770708972347313,0.00039307932373897547
52,48,0.0027660094346755593,0.00037682180656605017
47,53,0.002736684153778384,0.0003772933388513232
54,46,0.002745596069278139,0.0003820023012420607
52,48,0.002803249306704707,0.00035212487783557977
46,54,0.002770637032868979,0.000388074770118251
56,44,0.0028066526531895283,0.0003779567728721152
54,46,0.0027973530426818266,0.00037946576699788193
58,42,0.002781163059099756,0.00036697078019774234
38,62,0.002776150072463835,0.00036121791781801164
57,43,0.0027604690729837356,0.0003728564242727021
48,52,0.002708051356150898,0.0003885151186745206
49,51,0.002760463752205648,0.0003714851281370065
50,50,0.0027533182443901837,0.0003736076423788139
52,48,0.0027361938985818656,0.00037454765993398385
49,51,0.0027370361800145623,0.0003694423557531954
59,41,0.002776598158879343,0.00038079677826689486
53,47,0.00279362844846558,0.0003883329027830952
47,53,0.002751402826020212,0.0003990500071480373
44,56,0.0027515137854155964,0.0003754333018700837
51,49,0.002750080647353711,0.0003813813263441855
46,54,0.002716308556699716,0.0003819966555197478
43,57,0.002801996880848461,0.00037851910018698594
58,42,0.002796063297463649,0.0003946895437270241
56,44,0.002766571659030336,0.000391682303313053
46,54,0.002707320081789362,0.00037027855139882784
51,49,0.0027368923873056623,0.0003866553723395288
51,49,0.002771165990421915,0.0003778755570347215
47,53,0.002765983235400688,0.00040376160291419176
39,61,0.0027024406342888024,0.0003801022945861994
47,53,0.0027215200859905682,0.00037184603944154514
48,52,0.0028239903253645697,0.00038310347153590275
53,47,0.002769479681680967,0.0003901225779135678
51,49,0.002720700469143,0.0003860408232841657
54,46,0.002770862271947434,0.00039967243691794893
58,42,0.0027797063706730724,0.00037509759146757795
50,50,0.0028247487421291947,0.0003978788992556474
45,55,0.00275796883867615,0.00038509706174484404
52,48,0.0027813862907938107,0.00038562527449444086
54,46,0.0027425458547952293,0.00037808797400221866
44,56,0.002740733463910539,0.000383493173835624
50,50,0.00279512173599667,0.00039276159643293265
49,51,0.00275819971499505,0.00038593752113718716
52,48,0.002765034546014775,0.0003938542905479971
58,42,0.0027738156819769643,0.00038313393205659
57,43,0.0027746692988911957,0.00038402110074227787
44,56,0.002779014966982506,0.0003932440103999199
49,51,0.0027118499085434485,0.0003881583405541373
49,51,0.002749263830766626,0.00036468152742378455
55,45,0.002799329387372839,0.00036840733068343177
61,39,0.0027685994252153977,0.0003688854511708554
47,53,0.002797560030856425,0.00038472285563388167
44,56,0.002800461624885772,0.00039250261356992293
49,51,0.002746498511136339,0.00037590975037080516
48,52,0.002786914552749361,0.00037985183253432767
45,55,0.002755332409270345,0.0003531917237272166
52,48,0.002771365362024027,0.00036617269151045914
38,62,0.002798961289279111,0.0003805277932032931
46,54,0.002746879498163859,0.0003874370871168194
48,52,0.002712562808200249,0.0003841624444935507
48,52,0.0027659906730599986,0.00038844893037948673
49,51,0.0027637565774146955,0.0003830222570349657
54,46,0.0027523133536662835,0.00038080200161596736
49,51,0.0027409733926592266,0.00035890637142489657
54,46,0.0027792821824319065,0.0003613888127172095
51,49,0.0027753569351765383,0.0003867140903445377
45,55,0.0027598698396954797,0.0003789212912906618
51,49,0.0027396131489011975,0.00039865156995269645
49,51,0.0028078796013384206,0.00038301704739449836
62,38,0.0027676370565337368,0.0003738194937472577
45,55,0.0027327194192563273,0.00038303870652753807
50,50,0.002741627926963563,0.0004035884122999887
43,57,0.0027103277062295295,0.00039042823057167277
41,59,0.002789287817267787,0.0003572371412638833
52,48,0.0028052693222878787,0.0003851850049479024
43,57,0.0027320761098913564,0.0003935119571028413
57,43,0.0028144185634759755,0.0003779957527880902
45,55,0.002802268163955943,0.00037565359511932767
46,54,0.0027676398061279557,0.0003751090042518847
48,52,0.002703247849665229,0.00039229948231668185
48,52,0.002788574885840368,0.00037037163310580783
55,45,0.0027247403694292145,0.00036412186000174855
48,52,0.0027314250984471363,0.00038238491915693187
49,51,0.0027135753417626405,0.0003688293620423003
40,60,0.0027821869056356354,0.0003788234408019001
52,48,0.0027437484070786046,0.00037623165917192764
51,49,0.002778968989617526,0.00037649295181581825
48,52,0.0027284972562100786,0.0003725688398208559
55,45,0.002706257909976334,0.0003485315667628872
50,50,0.0027162585710497358,0.0003895013024849584
43,57,0.0027828756821831717,0.00040272347938208596
59,41,0.00279859783312287,0.000386111253439778
40,60,0.002746947091961426,0.0003723771745323116
53,47,0.002794393985328882,0.00039097344600105014
49,51,0.0028328121524498085,0.00040263293645320794
58,42,0.0028636558546661626,0.0003766841108519251
50,50,0.0028462532310404333,0.00039814256630670036
57,43,0.002869214166294445,0.00036808719446053314
44,56,0.002766252810648853,0.00038726867986633133
53,47,0.0028157544100849592,0.000378283360012629
52,48,0.002803133477883091,0.0003765786612043107
55,45,0.002800524804975603,0.0003993260029590491
56,44,0.002791320345525882,0.00039131493409104185
51,49,0.002833158356696946,0.0003872859122314098
48,52,0.0028206131181331595,0.00037395608758592944
56,44,0.0028401297740261967,0.0003828092479113006
53,47,0.0028147362608639138,0.00038206699724427096
46,54,0.002787327856238932,0.0003849810075913382
44,56,0.002795577992555608,0.0003933071337101898
54,46,0.0028425071775774304,0.0003920980021299645
49,51,0.002775211041160767,0.00038523564221975686
46,54,0.002789983884252683,0.00038114984922846246
56,44,0.0028293820479718306,0.0003817881719030515
46,54,0.0027845901583365535,0.00038124944808044076
49,51,0.00283019286454326,0.00039059341074240326
44,56,0.0027897600900691523,0.0003989796077176963
43,57,0.0028265648469873055,0.0003821134163412644
42,58,0.002799306007307025,0.00038866333907763904
48,52,0.002804322795156555,0.00037142595609399633
52,48,0.0027804644349571704,0.00038700116523588546
45,55,0.002813757010087915,0.00038614014367679343
46,54,0.0028142467311119608,0.0003776537510620686
55,45,0.002799807864561874,0.00038798099816447556
54,46,0.0028334167891118224,0.0003821630417830884
49,51,0.0029125121203891604,0.00037896386597076863
56,44,0.0028452298991330023,0.0003730113118215411
42,58,0.0028301224812297926,0.00039137486088803875
48,52,0.002834724693587332,0.00038166172873075374
52,48,0.0028397830562621198,0.00038061803398710306
51,49,0.0027895795698766107,0.0004005543881826097
58,42,0.0028406900468498767,0.0003837209670415847
49,51,0.0028314626202068315,0.0003680354258582494
44,56,0.002840343158839744,0.00038762339919504494
44,56,0.0028428326715493075,0.00038233813446625874
52,48,0.002812942640394227,0.00039504869927152144
48,52,0.002820645772679054,0.00040991157010811284
51,49,0.00279264105737163,0.0003952359740087573
51,49,0.002822979649278482,0.0003671782457652533
46,54,0.0027976497721097777,0.0004091176048395887
50,50,0.0028104271977653595,0.00038338169073447203
49,51,0.002780310035784007,0.00038913053838509883
51,49,0.0027620324815255132,0.00039688727544459986
54,46,0.0028218184721590296,0.00036557071812873493
44,56,0.0027977073967873634,0.00039490263649170584
52,48,0.0028346836259407686,0.0003996164336534276
47,53,0.002847533902273497,0.0003869152223776734
48,52,0.0028017762173213234,0.0003819668373583636
54,46,0.002849475616182917,0.00038747578796476063
48,52,0.0028314816579396353,0.0003803896629819596
49,51,0.0028090708800407,0.0003857002764037161
42,58,0.0028558857675291534,0.0003865254533874405
51,49,0.002826809239249897,0.0003894655425165612
44,56,0.002781521816261072,0.0003827185074117819
54,46,0.0028312386984776974,0.0004163697792192532
58,42,0.002823605998968467,0.00038743745243262204
48,52,0.002833247128066483,0.000360909828031906
56,44,0.0028716035305110634,0.00037302743304859503
51,49,0.002811652242350041,0.0003847067739580061
42,58,0.0028255830918899687,0.00039721975784109097
50,50,0.0028244632893786844,0.0004013200269341932
51,49,0.002722986919340832,0.0003788638707733747
45,55,0.002856114777836952,0.0003844610827786105
51,49,0.002835341428265427,0.00038789079665396686
44,56,0.0028032368446563507,0.0004113335839941732
51,49,0.0027794660611400886,0.00038795406844325094
55,45,0.0028174543468467085,0.00039902910595795516
60,40,0.0028355365064409045,0.0003929927773316331
44,56,0.002805755063463017,0.000377815994349393
46,54,0.002814159177055977,0.00037717161191556464
51,49,0.0028529733274922225,0.0004101193153126442
52,48,0.00284723058567551,0.00039280057685173284
57,43,0.0028337828303457878,0.000360389205125662
44,56,0.0028012549180621406,0.00038782623810831114
50,50,0.002810294597947329,0.00041452281347243656
51,49,0.002772896221467665,0.00038779875078030865
51,49,0.0027940978257343023,0.0003941526272172787
50,50,0.0028428611009734123,0.00038139416389717276
59,41,0.0028320956492029693,0.00040776095129379966
48,52,0.002842288918984242,0.00036552002176167713
54,46,0.0028214767184846605,0.00035930928040429406
48,52,0.002812798343523584,0.0003694564934932824
54,46,0.0028491774327827225,0.0003854759160918419
48,52,0.0028076434253071665,0.0003873643905688555
56,44,0.0028536905705141484,0.00038145126394273333
58,42,0.002866639978018409,0.0003883375584291875
46,54,0.0028724462777319935,0.0003826372054324773
45,55,0.002847224105580796,0.0003816832045575122
45,55,0.0028287606453284236,0.00038282730373217854
60,40,0.0028676498982919307,0.0003805200813718794
45,55,0.0028441541144897885,0.00038955730797249675
45,55,0.002825835672477094,0.0003762461960362017
51,49,0.002855761231295289,0.00040562173740384
45,55,0.002815958137464042,0.0003868497020066387
50,50,0.002853293128687926,0.00039764815629130657
47,53,0.0027748910697190077,0.00039865779154228437
53,47,0.0028366577649357344,0.0003749169741106663
51,49,0.002827860236631036,0.0003837798788857415
52,48,0.002813678509890802,0.00038957280703265254
53,47,0.002835644425767841,0.0003859570243141868
44,56,0.0028203187843765876,0.00037155956506914375
53,47,0.0028161429739220717,0.00038847479999945344
59,41,0.002807855155732897,0.0004053476148551994
42,58,0.0027803458012437858,0.0003940730722911986
52,48,0.002851059450308217,0.00037020388853935016
51,49,0.0027871453448979544,0.0003735793740969808
57,43,0.0028404305585019002,0.00038696652859240984
49,51,0.002843989670045078,0.0003946592969864769
48,52,0.0027866084044907754,0.00039087028612716306
48,52,0.0028919869671520004,0.00038747466935051817
49,51,0.0027914816709850403,0.00038980494808946923
47,53,0.002797723323407799,0.0003892562142063132
49,51,0.00283650144663724,0.0003737165602770719
42,58,0.0027624191642270685,0.00038707111700616697
54,46,0.0028070535190177688,0.0003855238598080318
49,51,0.0028214076454544956,0.00036435793644713175
49,51,0.0027708442566436887,0.000391198284420378
51,49,0.0028163262915036984,0.0003829684387183319
46,54,0.002780938620982285,0.0003803809226346553
58,42,0.0028504096450227678,0.00040368219216664635
53,47,0.0028291523687211505,0.0003870834775367446
57,43,0.002839521747554284,0.00040219171147246464
45,55,0.0028191444088343787,0.0004044756063121923
53,47,0.0028363488948706423,0.0003791353517293745
42,58,0.0028288610023218435,0.0003994705810413494
58,42,0.002837618622190747,0.00036557320392493044
45,55,0.002764947091915166,0.00041087311371964077
47,53,0.002791471187143985,0.0003871500367977495
51,49,0.0028543325699001585,0.00039293585586844254
51,49,0.002815043206603404,0.00037692406155290584
49,51,0.002844865427335844,0.00040101426473956934
48,52,0.0028422452455911878,0.00039166322501018794
58,42,0.0028354285182004397,0.00036732896891507235
56,44,0.0029044242591568918,0.0003773734376888083
41,59,0.002807198859687544,0.0003805082916935563
42,58,0.002777935541129983,0.00037901456483872066
49,51,0.0027848339177141287,0.00039546087247601015
43,57,0.002801681928701334,0.00040552049212985567
47,53,0.002869294954253984,0.0004214575920534764
42,58,0.0028562225170068807,0.0003679524761072498
51,49,0.002865845318718668,0.00041414076279741715
52,48,0.002824237182331159,0.000375818528310217
54,46,0.00279146699712734,0.0003906515224459751
50,50,0.002861280185544593,0.0003806595416984173
50,50,0.002820276400055548,0.0003678857906900271
53,47,0.002888033644487993,0.00040150738151479155
52,48,0.0027908454052496066,0.00040158108203283276
52,48,0.0028630530077445944,0.00038402253931218923
55,45,0.0028594946435188825,0.00037198973091054355
59,41,0.0028795143991083533,0.00038027310853052624
57,43,0.002856084736500534,0.00037500322534633355
53,47,0.0028338928644103234,0.00039586013523107736
53,47,0.0028521985915064716,0.00039484312067498696
50,50,0.0027685076273404633,0.00038264144365418855
53,47,0.002833997467366317,0.00039838502021751014
46,54,0.0028343659213280253,0.0003867004375265102
49,51,0.002859244848835255,0.00036877697127311843
58,42,0.0028613524123875782,0.00036888389116863734
49,51,0.002817828452670491,0.00037782698809498484
52,48,0.0028297609066722366,0.00040721768034273275
53,47,0.0028156102353876287,0.0003799978126920094
45,55,0.0028254035561234804,0.000391976508134636
47,53,0.002806069611762046,0.00041413487143171973
48,52,0.0028305781859247463,0.00037749480220662565
49,51,0.0027935043908684587,0.0003928957816326257
48,52,0.0028013597466543653,0.0003997265539524994
44,56,0.002800615106985008,0.0003894832387115016
49,51,0.002819473171938086,0.0004053589843965315
53,47,0.002876114463565326,0.00038436520460880165
56,44,0.0028822568089997202,0.0003919222342847574
49,51,0.002791235369680089,0.0003642401906967375
48,52,0.0028572595671525554,0.00037095139632413996
46,54,0.0027925335364278755,0.0003869516634626174
54,46,0.0027997321997303877,0.00039912412262926194
40,60,0.0028429213258002496,0.00038544989651084966
46,54,0.0028076053920788827,0.0003836623440440903
56,44,0.0027950669045400138,0.0003982367356247742
49,51,0.0028552540497161103,0.000383838578074499
48,52,0.002820868120882617,0.00039495845515318586
49,51,0.0028785537340516904,0.0003983718996003513
60,40,0.002820604572855602,0.00041327408227053553
56,44,0.0028226395348013144,0.0004003819506948274
50,50,0.0028543187783685135,0.0003927332803826973
54,46,0.002862960029328514,0.00036562214790616926
51,49,0.002821700122991827,0.00036704023567946646
52,48,0.002861536989308367,0.00036600029348122956
50,50,0.0028561505066301814,0.0003973232605888942
47,53,0.0028400914772777662,0.0003819995661900779
44,56,0.0028043496127080434,0.0003868016243536711
46,54,0.002812697453283949,0.0003961799976523754
55,45,0.002852732247128075,0.0003927919734052289
53,47,0.002825930302700704,0.00038960649185432606
54,46,0.002762818783220619,0.00038311901866880236
47,53,0.0028534229036070342,0.0003676264864025694
50,50,0.002835201255184046,0.0003801573445998361
54,46,0.0028592104442191845,0.0003749971524077788
48,52,0.002828818603233619,0.00038554620168518446
49,51,0.0028316137145078728,0.0004022047929089479
47,53,0.0028403242234583503,0.0003684230226829428
50,50,0.0028086447322100004,0.000377820040333058
43,57,0.0027850947223528465,0.00036529188593321287
42,58,0.002825533301309735,0.00039347862826823816
59,41,0.0028326834856782375,0.0003993830586236621
50,50,0.002822424715069955,0.0003717335577690716
52,48,0.0027870730848023385,0.00039198763915153096
56,44,0.0028036680871790106,0.0003821589481765759
43,57,0.002826024868271568,0.00038544424134071426
48,52,0.00279214196810382,0.00037294138516605937
53,47,0.0028483039646437676,0.00038087467009834103
51,49,0.0028014817603725563,0.00037552851257902206
53,47,0.0027975550856623615,0.00038305710662495004
44,56,0.0027951254947480063,0.00038817879972109613
54,46,0.0028355081259231747,0.00037567807105315593
52,48,0.002836742883795625,0.0003766402435006332
44,56,0.002821867216531862,0.00040623721246489647
45,55,0.002799323072429767,0.00038501282773836695
51,49,0.002777226510118308,0.0003798749681211944
53,47,0.0028016854018876047,0.0003844004296107911
53,47,0.002840017315113183,0.00036010223205643467
47,53,0.0028282280510122126,0.00039458688868972434
52,48,0.0028095814810170754,0.0003867499792214596
49,51,0.0028108439912329186,0.00040881938675768116
49,51,0.002811901113647959,0.00037036147808602545
42,58,0.002826310140454871,0.00038712701060184695
47,53,0.002873760623161239,0.00038072468023980837
48,52,0.002825952797317653,0.0003975745416372992
46,54,0.002814776863132443,0.00038972978917961446
