ai1_avg_time,ai2_avg_time
1.6042029841756805e-05,1.2928842188237787e-05
0.00018505402857607063,7.0246980045781e-05
0.001735890243668471,0.0002246083950199818
0.017958940852772106,0.0007633943018889186
0.13337730878216403,0.002203370629206179
5.090231792882837,0.006665984548842528
